739315	-35	13
739440	101	-31
739565	25	23
739690	-102	-14
739814	31	104
739939	-11	-40
740064	0	-92
740189	-4	-14
740314	-36	-63
740438	-60	-36
740563	78	-77
740688	26	-43
740813	8	-57
740938	5	57
741062	-9	86
741187	-31	73
741312	7	17
741437	-21	-73
741562	125	35
741686	-13	-35
741811	-37	1
741936	-3	49
742061	-93	-103
742186	17	-112
742310	0	36
742435	85	10
742560	0	-73
742685	-39	-42
742810	-88	-28
742934	28	-28
743059	32	53
743184	-20	-34
743309	-33	-1
743434	-27	-3
743558	-16	100
743683	-15	-19
743808	-98	14
743933	-18	-40
744058	-57	113
744182	-56	-2
744307	24	10
744432	-41	-5
744557	-42	-53
744682	-61	14
744806	-47	-31
744931	-15	-55
745056	47	-54
745181	-25	40
745306	-118	-58
745430	3	18
745555	81	-20
745680	20	59
745805	11	-24
745930	-120	27
746054	49	-11
746179	-169	71
746304	61	37
746429	83	60
746554	-60	87
746678	62	-12
746803	47	-63
746928	-8	-54
747053	-23	-7
747178	-18	-16
747302	26	-60
747427	-24	-39
747552	-6	1
747677	-84	-19
747802	-29	-26
747926	22	1
748051	-21	21
748176	-27	-9
748301	64	-50
748426	72	90
748550	1	5
748675	-25	18
748800	-41	-6
748925	13	-3
749050	87	114
749174	39	94
749299	25	-35
749424	27	-13
749549	-10	15
749674	-64	-16
749798	31	52
749923	-17	48
750048	-12	37
750173	54	66
750298	-11	-43
750422	25	47
750547	67	12
750672	-73	-43
750797	-90	34
750922	35	-22
751046	43	40
751171	-80	77
751296	60	71
751421	76	35
751546	101	68
751670	72	-11
751795	-9	-7
751920	-104	-7
752045	20	-77
752170	-14	14
752294	-3	-26
752419	-164	-19
752544	6	35
752669	-57	31
752794	-20	-18
752918	-66	-41
753043	18	-2
753168	49	72
753293	-79	-15
753418	21	-10
753542	31	-26
753667	117	-47
753792	48	50
753917	-30	34
754042	-5	7
754166	29	-47
754291	-53	-11
754416	108	-99
754541	8	0
754666	27	-17
754790	1	84
754915	40	26
755040	-1	-5
755165	26	53
755290	5	-76
755414	11	-4
755539	-69	85
755664	42	-32
755789	33	12
755914	-39	-29
756038	-9	14
756163	9	-61
756288	-15	65
756413	24	-13
756538	77	-20
756662	-24	-34
756787	22	-21
756912	-32	-2
757037	-79	5
757162	39	22
757286	-25	-56
757411	46	63
757536	-52	-35
757661	24	34
757786	-23	-80
757910	6	3
758035	40	24
758160	0	-31
758285	33	45
758410	-9	-5
758534	15	-43
758659	10	43
758784	-29	-5
758909	3	5
759034	-40	-18
759158	-33	10
759283	73	-56
759408	-4	-22
759533	86	3
759658	34	32
759782	46	125
759907	79	19
760032	-19	-63
760157	-30	-78
760282	51	-54
760406	-3	-50
760531	-23	-29
760656	13	9
760781	-24	-79
760906	-10	-57
761030	-62	65
761155	11	-81
761280	33	-11
761405	-91	12
761530	66	21
761654	63	27
761779	-82	36
761904	123	3
762029	-34	-34
762154	-9	56
762278	35	-19
762403	-2	12
762528	-90	3
762653	38	-14
762778	-7	11
762902	32	-122
763027	-60	22
763152	-62	-18
763277	7	-3
763402	-67	-62
763526	64	33
763651	30	120
763776	43	-17
763901	-34	-24
764026	67	69
764150	-39	-2
764275	-87	-98
764400	16	-16
764525	-91	-47
764650	-2	-87
764774	10	-21
764899	-70	21
765024	86	-8
765149	-43	-81
765274	-8	-30
765398	-59	-60
765523	13	25
765648	62	66
765773	178	-32
765898	-21	-44
766022	-41	-35
766147	73	-46
766272	57	-21
766397	-15	-34
766522	38	113
766646	5	-13
766771	27	-16
766896	-70	-26
767021	49	-16
767146	29	-17
767270	-27	-48
767395	-8	48
767520	-84	-8
767645	-50	-36
767770	39	21
767894	-107	74
768019	91	-42
768144	20	104
768269	-101	13
768394	10	88
768518	-32	-37
768643	77	1
768768	9	-32
768893	-35	79
769018	33	53
769142	-70	-57
769267	-142	-11
769392	-20	63
769517	0	-107
769642	-78	-87
769766	34	-31
769891	5	20
770016	-25	133
770141	-14	-76
770266	31	9
770390	-3	-19
770515	-61	-22
770640	-26	79
770765	2	41
770890	56	-7
771014	95	-64
771139	25	42
771264	-24	-17
771389	-74	73
771514	7	35
771638	127	-3
771763	-46	20
771888	-36	30
772013	-30	-80
772138	36	-66
772262	-11	-13
772387	4	26
772512	-74	-89
772637	18	-5
772762	-8	-35
772886	-2	9
773011	88	-16
773136	98	21
773261	16	-37
773386	75	24
773510	-3	-23
773635	0	-1
773760	150	-24
773885	53	46
774010	-57	-52
774134	79	34
774259	28	-59
774384	25	-69
774509	34	-22
774634	-44	-101
774758	-18	-24
774883	-19	30
775008	6	10
775133	10	61
775258	8	-11
775382	-60	-27
775507	1	39
775632	58	-29
775757	73	-16
775882	40	-23
776006	-88	43
776131	-86	8
776256	-57	37
776381	32	63
776506	-49	5
776630	-18	-67
776755	-32	96
776880	-13	79
777005	29	-11
777130	-45	46
777254	-46	-44
777379	45	25
777504	-56	-46
777629	-39	-74
777754	-39	-45
777878	-38	-49
778003	-138	-17
778128	23	29
778253	67	-17
778378	13	43
778502	88	25
778627	18	1
778752	0	-9
778877	-22	-72
779002	95	-9
779126	76	-32
779251	18	-19
779376	-99	-1
779501	0	12
779626	-38	40
779750	54	-22
779875	47	32
780000	5	-125
780125	3	-6
780250	58	-19
780374	60	21
780499	-31	12
780624	26	-70
780749	40	-36
780874	-17	107
780998	-71	0
781123	-18	69
781248	69	-48
781373	-6	-18
781498	87	64
781622	93	-34
781747	7	-48
781872	-15	2
781997	-26	-77
782122	-55	-35
782246	-51	-13
782371	-14	68
782496	-21	15
782621	-24	57
782746	24	-95
782870	-8	70
782995	-107	42
783120	1	62
783245	-16	-25
783370	-5	-86
783494	74	29
783619	-43	-32
783744	-22	-25
783869	-9	17
783994	101	-24
784118	59	-46
784243	-20	63
784368	12	52
784493	-37	77
784618	-45	-47
784742	-25	73
784867	56	-44
784992	-25	61
785117	-28	-56
785242	-26	11
785366	26	59
785491	40	-59
785616	64	46
785741	-63	-2
785866	-15	8
785990	37	-58
786115	-48	-11
786240	-34	4
786365	-27	-12
786490	-25	77
786614	6	-90
786739	22	46
786864	65	-45
786989	-21	19
787114	-25	50
787238	-14	-30
787363	56	22
787488	29	-40
787613	-31	16
787738	-57	-21
787862	-1	-184
787987	26	-78
788112	58	57
788237	5	78
788362	39	45
788486	26	3
788611	62	-52
788736	-74	0
788861	14	20
788986	24	57
789110	-75	-3
789235	-29	-2
789360	-52	-48
789485	-18	-23
789610	35	19
789734	94	46
789859	-69	39
789984	17	-123
790109	-21	-27
790234	-84	-39
790358	7	-67
790483	-7	2
790608	-129	-97
790733	54	-127
790858	-15	69
790982	-49	-22
791107	-161	-10
791232	-58	-34
791357	23	-22
791482	43	39
791606	19	-42
791731	-40	17
791856	53	-44
791981	10	-57
792106	-13	-10
792230	67	-19
792355	69	-3
792480	-60	-20
792605	56	25
792730	5	8
792854	115	-6
792979	-9	1
793104	-13	-48
793229	47	19
793354	46	64
793478	31	-66
793603	-15	13
793728	31	29
793853	-29	-35
793978	-83	28
794102	-17	4
794227	47	36
794352	81	39
794477	-25	-3
794602	99	-58
794726	-24	93
794851	98	2
794976	38	119
795101	22	-105
795226	-40	25
795350	69	17
795475	-59	14
795600	64	-47
795725	-113	-33
795850	-23	67
795974	37	-20
796099	-31	-78
796224	-41	50
796349	-9	-13
796474	-4	-34
796598	78	-32
796723	-1	-32
796848	0	43
796973	-44	14
797098	31	48
797222	-22	15
797347	-27	-184
797472	-27	-25
797597	-20	-110
797722	-118	22
797846	-22	-84
797971	-11	-22
798096	86	35
798221	-23	-96
798346	22	-35
798470	-67	-34
798595	26	71
798720	-24	-36
798845	-14	47
798970	70	-32
799094	-56	96
799219	-13	-38
799344	-11	28
799469	56	-18
799594	-36	-14
799718	-1	-60
799843	18	105
799968	48	23
800093	-100	59
800218	-27	-46
800342	-67	126
800467	-5	14
800592	-58	40
800717	45	-58
800842	-34	-68
800966	11	3
801091	-34	-46
801216	-121	97
801341	-50	18
801466	8	40
801590	-40	-5
801715	44	-44
801840	8	-36
801965	58	55
802090	-57	22
802214	-65	19
802339	23	30
802464	54	25
802589	-59	77
802714	28	-40
802838	-76	-3
802963	-18	15
803088	0	-68
803213	-72	102
803338	31	-16
803462	-57	-11
803587	-17	40
803712	96	-71
803837	112	-16
803962	-44	35
804086	31	-19
804211	57	49
804336	25	35
804461	10	-42
804586	32	17
804710	32	28
804835	-9	-73
804960	10	3
805085	5	55
805210	-11	71
805334	84	105
805459	-4	20
805584	32	-73
805709	-39	-23
805834	-72	23
805958	28	16
806083	-39	7
806208	-8	-10
806333	5	0
806458	-102	-76
806582	46	69
806707	-38	11
806832	-38	12
806957	-17	-22
807082	92	-111
807206	-7	-26
807331	46	34
807456	-27	161
807581	-51	-37
807706	-50	-7
807830	-20	-19
807955	-18	-2
808080	-15	-49
808205	18	-70
808330	-87	-18
808454	-20	-112
808579	-29	-14
808704	-27	33
808829	-24	-15
808954	-140	-111
809078	-90	16
809203	100	41
809328	-77	-15
809453	-4	27
809578	0	-15
809702	-76	-33
809827	12	19
809952	36	3
810077	62	52
810202	-31	21
810326	-44	-76
810451	92	-55
810576	16	-41
810701	-39	-24
810826	-40	19
810950	-39	41
811075	-60	-49
811200	-50	1
811325	9	41
811450	113	-49
811574	-41	32
811699	80	72
811824	56	37
811949	-5	37
812074	-81	-79
812198	-37	-56
812323	43	9
812448	34	-55
812573	10	110
812698	-83	-14
812822	40	57
812947	32	10
813072	37	52
813197	26	-80
813322	-11	-10
813446	-4	33
813571	27	22
813696	95	-59
813821	-58	30
813946	0	32
814070	21	-79
814195	-34	65
814320	5	26
814445	-38	-32
814570	0	-27
814694	4	22
814819	31	32
814944	13	23
815069	-72	-41
815194	-56	64
815318	15	87
815443	-48	13
815568	9	65
815693	0	25
815818	93	13
815942	-8	-6
816067	-86	42
816192	1	-68
816317	-8	-36
816442	43	4
816566	-30	-4
816691	-38	-50
816816	14	-15
816941	7	-11
817066	38	-40
817190	-10	36
817315	22	-42
817440	-59	18
817565	111	59
817690	-56	-26
817814	5	75
817939	-8	-47
818064	-11	9
818189	-172	-61
818314	0	-3
818438	39	63
818563	73	-28
818688	33	11
818813	19	-74
818938	14	52
819062	111	10
819187	36	-31
819312	1	125
819437	-22	-24
819562	-17	12
819686	109	34
819811	75	-72
819936	81	76
820061	22	65
820186	14	-53
820310	-7	-59
820435	-17	7
820560	-62	31
820685	-71	16
820810	70	-78
820934	-80	-1
821059	-14	-35
821184	24	-86
821309	-4	-62
821434	87	9
821558	25	7
821683	11	35
821808	59	-40
821933	34	28
822058	-28	-41
822182	25	39
822307	-8	-82
822432	-28	-16
822557	28	-55
822682	-16	-105
822806	10	31
822931	37	48
823056	-81	32
823181	54	-29
823306	9	-53
823430	-81	-19
823555	-60	74
823680	-89	112
823805	-115	-41
823930	65	-31
824054	31	49
824179	-11	-10
824304	-49	21
824429	-71	57
824554	149	54
824678	-8	-29
824803	-45	62
824928	-1	-22
825053	13	-78
825178	-44	-13
825302	-64	-36
825427	3	-14
825552	39	-5
825677	-18	27
825802	-36	-5
825926	6	-101
826051	2	27
826176	42	-6
826301	-42	93
826426	22	-37
826550	-44	3
826675	-13	-17
826800	42	-48
826925	-26	-94
827050	42	40
827174	27	0
827299	85	92
827424	9	60
827549	-45	2
827674	12	23
827798	-45	55
827923	-83	0
828048	-10	5
828173	-21	70
828298	87	-49
828422	-34	-21
828547	50	35
828672	61	57
828797	-50	-25
828922	20	90
829046	6	-5
829171	-22	4
829296	46	-16
829421	28	11
829546	-14	21
829670	49	30
829795	76	8
829920	11	-34
830045	-12	79
830170	-11	60
830294	-90	82
830419	-21	13
830544	27	-82
830669	-56	-26
830794	58	-20
830918	86	-17
831043	4	9
831168	12	19
831293	37	-25
831418	5	92
831542	17	-34
831667	45	-8
831792	24	34
831917	-30	31
832042	-96	-39
832166	-8	-27
832291	66	-128
832416	5	24
832541	78	-3
832666	63	122
832790	-12	-27
832915	-64	-68
833040	-55	30
833165	-29	-9
833290	-22	44
833414	-32	34
833539	37	-32
833664	-23	-3
833789	-77	123
833914	40	89
834038	-72	-93
834163	27	39
834288	-13	18
834413	-75	-2
834538	-58	101
834662	50	19
834787	-61	-32
834912	14	-162
835037	-49	30
835162	-36	-19
835286	28	-64
835411	14	-53
835536	-101	-99
835661	36	27
835786	14	34
835910	-94	46
836035	-17	-44
836160	-87	-15
836285	35	-32
836410	40	16
836534	29	-23
836659	62	36
836784	17	-77
836909	50	79
837034	40	-5
837158	-18	-80
837283	-83	-4
837408	45	7
837533	82	-33
837658	-55	82
837782	-5	65
837907	3	39
838032	57	-28
838157	-28	-56
838282	12	25
838406	6	-7
838531	-29	-38
838656	-29	-108
838781	-67	-18
838906	19	33
839030	-42	-74
839155	76	-31
839280	-40	24
839405	-168	25
839530	27	28
839654	-10	49
839779	41	-6
839904	-26	73
840029	22	18
840154	-14	-89
840278	76	-27
840403	-83	51
840528	43	0
840653	-21	16
840778	19	27
840902	-11	49
841027	-81	16
841152	69	34
841277	169	42
841402	-54	59
841526	-144	42
841651	-12	-65
841776	-44	-21
841901	17	-31
842026	2	-63
842150	41	-66
842275	29	-11
842400	73	-9
842525	-39	7
842650	5	38
842774	40	55
842899	-65	16
843024	5	0
843149	20	-51
843274	-41	88
843398	-61	33
843523	-97	-46
843648	-20	-22
843773	13	-41
843898	-20	-61
844022	16	86
844147	34	-26
844272	88	39
844397	11	131
844522	23	-15
844646	-126	87
844771	12	-34
844896	-11	23
845021	-54	-60
845146	-39	5
845270	22	55
845395	41	58
845520	1	36
845645	-15	-80
845770	86	-50
845894	0	-141
846019	-71	30
846144	-33	18
846269	34	52
846394	84	-69
846518	8	-22
846643	-83	-15
846768	43	29
846893	8	-52
847018	-10	-4
847142	-19	5
847267	-64	-38
847392	2	52
847517	0	32
847642	-164	27
847766	-32	-27
847891	38	89
848016	98	-109
848141	45	-69
848266	-45	-24
848390	-8	10
848515	1	16
848640	-134	37
848765	65	-20
848890	-40	-66
849014	94	26
849139	20	-75
849264	27	54
849389	6	-4
849514	128	-1
849638	-31	86
849763	8	-73
849888	-29	-96
850013	-17	49
850138	-6	-8
850262	-60	-89
850387	-37	-91
850512	8	4
850637	-88	-6
850762	-11	-26
850886	98	16
851011	4	-27
851136	85	-43
851261	105	-13
851386	133	19
851510	-5	-19
851635	-24	17
851760	-59	-25
851885	-36	-14
852010	11	42
852134	22	0
852259	-22	3
852384	-29	-83
852509	2	20
852634	46	35
852758	-88	50
852883	37	-85
853008	-9	44
853133	83	47
853258	-18	38
853382	-38	31
853507	75	-14
853632	-23	-2
853757	14	-7
853882	32	-43
854006	50	-9
854131	-23	76
854256	-13	12
854381	5	-12
854506	-12	67
854630	16	19
854755	12	-1
854880	10	10
855005	-7	-79
855130	4	43
855254	-51	27
855379	1	-97
855504	26	96
855629	-60	-22
855754	23	-12
855878	-76	24
856003	15	76
856128	-19	58
856253	9	-105
856378	-29	50
856502	-24	-97
856627	28	-15
856752	-61	-29
856877	69	25
857002	-51	24
857126	45	77
857251	39	-35
857376	-55	-34
857501	72	-29
857626	92	19
857750	0	-27
857875	40	0
858000	-10	-57
858125	19	44
858250	-66	9
858374	-63	-23
858499	-3	-24
858624	-3	-46
858749	40	-56
858874	-74	83
858998	13	27
859123	50	-4
859248	14	-13
859373	-27	18
859498	33	58
859622	-135	58
859747	3	40
859872	-55	-10
859997	55	-50
860122	91	60
860246	-70	14
860371	34	-56
860496	12	-8
860621	72	40
860746	52	-36
860870	99	-12
860995	130	3
861120	176	-13
861245	1	-10
861370	-13	80
861494	53	-35
861619	41	-31
861744	0	61
861869	-71	-16
861994	-38	52
862118	36	-42
862243	69	-90
862368	79	-86
862493	-3	-48
862618	-44	27
862742	16	-70
862867	6	31
862992	-57	-34
863117	-41	39
863242	-44	-6
863366	71	-86
863491	-18	65
863616	22	-162
863741	-38	59
863866	-15	-103
863990	-50	51
864115	10	12
864240	-65	-34
864365	-29	-87
864490	1	-35
864614	-18	-60
864739	-7	60
864864	-33	-25
864989	72	-46
865114	-24	-38
865238	52	-117
865363	19	-24
865488	-4	-32
865613	9	-29
865738	-71	16
865862	16	6
865987	-20	25
866112	11	72
866237	17	-20
866362	66	18
866486	14	-31
866611	-46	-52
866736	18	12
866861	3	16
866986	-91	-100
867110	1	-40
867235	53	3
867360	-49	-46
867485	66	-4
867610	-1	65
867734	-28	45
867859	33	32
867984	-41	40
868109	78	-28
868234	-90	-9
868358	15	-44
868483	13	37
868608	-123	-29
868733	4	34
868858	-39	-79
868982	0	95
869107	-93	-65
869232	-15	-1
869357	68	39
869482	-42	46
869606	-30	-17
869731	-88	69
869856	-30	26
869981	31	77
870106	71	-66
870230	-9	-32
870355	19	-57
870480	35	-48
870605	-51	-79
870730	-86	25
870854	-30	9
870979	-68	-34
871104	-33	110
871229	-19	-17
871354	-3	42
871478	20	-38
871603	-37	65
871728	-60	12
871853	-18	14
871978	28	30
872102	-6	-37
872227	-24	14
872352	47	-103
872477	-47	-44
872602	75	0
872726	-23	29
872851	20	96
872976	62	8
873101	-4	-58
873226	45	-46
873350	30	-38
873475	73	49
873600	-3	-15
873725	12	13
873850	-39	-5
873974	22	16
874099	-49	-119
874224	-33	0
874349	28	-66
874474	5	-22
874598	-32	-78
874723	-34	21
874848	-72	-102
874973	-28	-70
875098	-135	81
875222	-43	38
875347	63	-15
875472	29	-32
875597	1	-13
875722	73	79
875846	1	-11
875971	-54	44
876096	44	91
876221	-74	38
876346	-21	-36
876470	-41	-36
876595	-9	-15
876720	-86	23
876845	-158	4
876970	14	33
877094	24	51
877219	27	-77
877344	23	-127
877469	-28	-91
877594	67	43
877718	30	-20
877843	-23	11
877968	-15	60
878093	0	-85
878218	64	-1
878342	2	4
878467	-117	35
878592	-1	17
878717	-25	31
878842	39	60
878966	-1	-58
879091	-47	-23
879216	43	-69
879341	-3	0
879466	-4	20
879590	62	43
879715	6	-56
879840	-24	-41
879965	-88	-1
880090	-2	19
880214	-44	-46
880339	-57	38
880464	6	-48
880589	-46	-25
880714	-39	-11
880838	126	102
880963	-59	-64
881088	115	75
881213	22	-38
881338	10	38
881462	60	-31
881587	-134	90
881712	34	-13
881837	12	72
881962	45	21
882086	-29	-117
882211	-74	11
882336	0	-45
882461	4	33
882586	72	-104
882710	-19	38
882835	7	38
882960	-54	-8
883085	-99	-27
883210	45	-16
883334	-22	50
883459	-14	29
883584	12	-79
883709	-34	72
883834	-22	-14
883958	128	-11
884083	-38	74
884208	7	2
884333	44	38
884458	-10	19
884582	-29	47
884707	-69	6
884832	34	-14
884957	65	-17
885082	-14	88
885206	-35	-36
885331	-70	17
885456	0	88
885581	17	26
885706	10	-36
885830	-25	23
885955	-36	0
886080	-51	-39
886205	-29	12
886330	-96	-44
886454	55	-35
886579	-12	-27
886704	-26	-12
886829	73	78
886954	25	-64
887078	-57	-57
887203	56	8
887328	86	30
887453	-33	62
887578	8	-32
887702	-75	-6
887827	2	49
887952	0	-47
888077	16	122
888202	-44	45
888326	-92	58
888451	-17	-87
888576	24	-51
888701	51	-46
888826	-29	-53
888950	8	6
889075	0	51
889200	-1	30
889325	63	22
889450	60	-10
889574	-17	67
889699	59	5
889824	-58	42
889949	-87	-1
890074	62	73
890198	56	3
890323	6	-74
890448	-21	-64
890573	-51	-54
890698	18	10
890822	-19	8
890947	-20	-41
891072	0	80
891197	-80	66
891322	-2	-39
891446	40	-9
891571	-8	53
891696	-31	109
891821	26	42
891946	34	54
892070	-5	6
892195	4	70
892320	-15	13
892445	28	-18
892570	-15	-58
892694	-32	50
892819	30	84
892944	-69	-38
893069	6	25
893194	13	91
893318	-29	-20
893443	-6	-31
893568	4	57
893693	41	18
893818	15	-6
893942	-36	95
894067	-35	-30
894192	-19	81
894317	110	-39
894442	-68	-7
894566	37	-33
894691	25	33
894816	11	-80
894941	-37	-19
895066	-24	39
895190	-52	-2
895315	-44	87
895440	15	17
895565	33	46
895690	58	-34
895814	-92	95
895939	-71	27
896064	-5	37
896189	-9	-56
896314	3	-38
896438	-7	-19
896563	15	3
896688	-7	24
896813	39	58
896938	14	114
897062	54	88
897187	88	2
897312	-29	-10
897437	-1	-29
897562	-23	61
897686	84	6
897811	67	95
897936	39	-11
898061	-41	98
898186	-18	36
898310	-3	-5
898435	9	-19
898560	-37	-45
898685	34	27
898810	7	-36
898934	9	-63
899059	15	-103
899184	-12	50
899309	-24	-8
899434	-5	49
899558	39	-4
899683	-112	115
899808	-101	-6
899933	-4	72
900058	49	11
900182	68	40
900307	6	16
900432	-4	51
900557	1	11
900682	-70	-7
900806	-48	76
900931	11	-8
901056	2	20
901181	17	-10
901306	-46	24
901430	-42	51
901555	-12	-30
901680	98	5
901805	-32	-47
901930	-40	-36
902054	-76	52
902179	-4	22
902304	-25	25
902429	132	-37
902554	82	83
902678	-4	-25
902803	-82	-2
902928	-51	15
903053	-56	-87
903178	40	-10
903302	73	7
903427	49	-37
903552	55	20
903677	38	15
903802	-49	-23
903926	128	69
904051	9	-73
904176	44	-57
904301	-70	-56
904426	-48	-72
904550	47	-62
904675	-47	57
904800	39	76
904925	-22	6
905050	-85	-2
905174	-35	-19
905299	43	-5
905424	-93	34
905549	-39	3
905674	25	104
905798	40	9
905923	-22	-84
906048	60	88
906173	154	-10
906298	-6	2
906422	-27	22
906547	52	-46
906672	52	-50
906797	110	-62
906922	13	-15
907046	-39	-39
907171	39	33
907296	14	-4
907421	-41	1
907546	34	-4
907670	17	-51
907795	-58	-39
907920	63	-2
908045	-4	20
908170	22	85
908294	99	-29
908419	-24	-90
908544	124	-26
908669	14	33
908794	-72	7
908918	3	-30
909043	1	33
909168	-31	-7
909293	39	-20
909418	8	-41
909542	25	73
909667	-33	-42
909792	-74	6
909917	122	36
910042	0	12
910166	-64	-67
910291	15	90
910416	-25	-11
910541	-58	-3
910666	-77	49
910790	-105	43
910915	-15	-49
911040	-16	41
911165	35	-45
911290	-22	35
911414	18	-21
911539	-90	0
911664	-69	54
911789	63	-31
911914	-80	-26
912038	-28	12
912163	-81	36
912288	-76	-17
912413	82	-49
912538	-67	24
912662	62	75
912787	-14	-68
912912	-60	-67
913037	-19	-63
913162	-47	90
913286	-31	-8
913411	70	-7
913536	13	1
913661	-9	4
913786	18	12
913910	-41	-10
914035	91	31
914160	70	-8
914285	-91	76
914410	33	-43
914534	6	11
914659	0	19
914784	17	106
914909	31	-19
915034	11	75
915158	-75	-9
915283	34	43
915408	44	28
915533	56	-54
915658	11	53
915782	0	-20
915907	61	-77
916032	-41	46
916157	-27	1
916282	-53	-25
916406	-48	9
916531	-37	-8
916656	-50	130
916781	61	-74
916906	-49	4
917030	-20	-44
917155	-18	38
917280	-22	17
917405	-3	29
917530	58	-53
917654	18	88
917779	156	0
917904	-11	-4
918029	86	4
918154	-8	-43
918278	-34	50
918403	10	-21
918528	26	0
918653	-3	16
918778	-42	29
918902	76	59
919027	-42	102
919152	-13	-36
919277	19	-39
919402	-13	-30
919526	37	6
919651	28	-19
919776	4	80
919901	0	55
920026	-52	-68
920150	85	18
920275	39	0
920400	47	-8
920525	21	44
920650	79	-108
920774	-63	46
920899	68	-32
921024	0	-66
921149	-165	-63
921274	-42	-45
921398	-17	26
921523	-30	-46
921648	-22	-83
921773	-18	38
921898	9	-18
922022	-168	-42
922147	-97	-52
922272	-123	-21
922397	-49	3
922522	17	44
922646	3	-55
922771	70	-4
922896	106	7
923021	-1	31
923146	-104	-73
923270	66	89
923395	-191	34
923520	-19	10
923645	-20	23
923770	-50	16
923894	-30	-39
924019	-80	-21
924144	-91	-42
924269	72	13
924394	-65	-6
924518	67	-5
924643	-33	-2
924768	8	-31
924893	47	-38
925018	14	65
925142	34	118
925267	-46	-29
925392	-36	46
925517	23	-71
925642	-13	-26
925766	-4	27
925891	54	51
926016	-33	4
926141	-69	-19
926266	63	-2
926390	-37	-17
926515	-4	-87
926640	13	11
926765	21	-34
926890	66	21
927014	0	36
927139	-23	30
927264	22	21
927389	73	-135
927514	-73	33
927638	45	0
927763	-14	35
927888	-23	36
928013	24	-3
928138	-41	-14
928262	-5	57
928387	1	37
928512	-84	68
928637	27	-82
928762	23	46
928886	-97	21
929011	-33	23
929136	25	-2
929261	-35	-38
929386	-48	-19
929510	54	111
929635	22	22
929760	15	-82
929885	-47	41
930010	21	-20
930134	65	-100
930259	-1	-9
930384	-63	84
930509	-61	26
930634	23	21
930758	-98	118
930883	-22	12
931008	23	49
931133	-15	95
931258	66	29
931382	22	62
931507	47	22
931632	-9	-64
931757	11	-23
931882	-66	-29
932006	111	48
932131	-20	-34
932256	42	100
932381	-32	-10
932506	-112	2
932630	38	37
932755	11	47
932880	-67	13
933005	48	-50
933130	23	-15
933254	43	69
933379	-44	27
933504	-37	-21
933629	14	-57
933754	-61	4
933878	12	71
934003	0	8
934128	-19	42
934253	-53	-54
934378	-39	-31
934502	10	-72
934627	53	15
934752	-11	18
934877	-29	9
935002	-69	53
935126	1	-44
935251	26	32
935376	-69	-78
935501	6	-38
935626	49	-19
935750	-100	35
935875	-44	3
936000	-86	-118
936125	59	-85
936250	70	77
936374	-60	-8
936499	0	70
936624	6	-1
936749	25	-80
936874	-7	-45
936998	7	-54
937123	-28	24
937248	48	30
937373	22	22
937498	-73	-8
937622	-28	9
937747	63	-74
937872	-9	-51
937997	3	14
938122	-6	-81
938246	-83	-11
938371	8	-24
938496	-20	23
938621	-33	-36
938746	-6	-43
938870	18	24
938995	-30	6
939120	-42	-33
939245	-124	12
939370	-48	-32
939494	75	-120
939619	0	60
939744	-61	75
939869	-27	37
939994	-68	40
940118	65	0
940243	40	14
940368	-61	49
940493	38	62
940618	37	-19
940742	10	80
940867	-3	-105
940992	33	-87
941117	-66	46
941242	-25	-16
941366	-33	-14
941491	-26	19
941616	-42	45
941741	-15	-103
941866	95	-12
941990	20	53
942115	-96	-27
942240	23	-178
942365	-6	-33
942490	96	-95
942614	70	36
942739	-6	-12
942864	-30	-79
942989	-48	25
943114	-5	-17
943238	-21	-15
943363	-27	25
943488	8	29
943613	7	-2
943738	-43	67
943862	-82	0
943987	-44	14
944112	37	-42
944237	-44	-52
944362	-51	137
944486	-57	-60
944611	63	-65
944736	60	-68
944861	-86	23
944986	-11	43
945110	40	-36
945235	176	44
945360	-31	-53
945485	59	-13
945610	32	89
945734	6	-83
945859	-36	-65
945984	23	-18
946109	-78	29
946234	-73	9
946358	71	39
946483	11	7
946608	-68	-29
946733	36	-77
946858	7	-55
946982	-21	30
947107	-36	-132
947232	16	-14
947357	62	-27
947482	-52	45
947606	-37	-34
947731	-12	4
947856	-38	-13
947981	11	4
948106	-13	-47
948230	38	-29
948355	-27	33
948480	-14	1
948605	24	-92
948730	-17	-73
948854	23	24
948979	-35	-42
949104	9	76
949229	16	14
949354	-97	32
949478	-60	121
949603	66	-84
949728	11	98
949853	49	-31
949978	73	4
950102	-33	18
950227	-5	117
950352	17	115
950477	-60	-67
950602	16	25
950726	82	-38
950851	73	42
950976	50	33
951101	-1	66
951226	12	-25
951350	54	-29
951475	4	1
951600	-3	23
951725	21	91
951850	-7	-22
951974	-14	22
952099	-33	-3
952224	-68	-25
952349	-51	50
952474	10	-38
952598	-5	-122
952723	-46	-15
952848	-20	50
952973	-84	-70
953098	-5	32
953222	30	32
953347	97	12
953472	49	2
953597	-73	69
953722	12	75
953846	-7	57
953971	-55	-29
954096	117	-11
954221	-18	50
954346	4	-10
954470	-59	40
954595	-47	21
954720	53	52
954845	36	4
954970	15	17
955094	-19	-39
955219	27	63
955344	-13	-101
955469	27	26
955594	-52	62
955718	-66	-30
955843	-30	-2
955968	-26	-26
956093	-110	79
956218	43	68
956342	-40	136
956467	-9	6
956592	-3	80
956717	-29	50
956842	-44	-26
956966	85	-56
957091	21	66
957216	3	-119
